Dates;SP1;US1;TY1;GC1;SPUS;SPTY;SPGC
06/04/2009;3.43584379358438;5.07383040935672;3.92669172932331;2.72596078431373;0.677169616715665;0.874997079074624;1.26041570860285
07/04/2009;3.36796838679684;5.10233918128655;3.93796992481203;2.76467450980392;0.660083202455312;0.85525497936798;1.21821515511267
08/04/2009;3.40357973035797;5.13523391812866;3.95614035087719;2.76235294117647;0.66278961866615;0.860328357562769;1.23213065196094
09/04/2009;3.5277080427708;5.06798245614035;3.94235588972431;2.75874509803922;0.696077398313928;0.89482231981281;1.27873649699573
10/04/2009;3.5277080427708;5.06798245614035;3.94235588972431;2.76596078431373;0.696077398313928;0.89482231981281;1.2754005995953
13/04/2009;3.53347280334728;5.11476608187135;3.96741854636591;2.80423529411765;0.690837615403613;0.890622645947925;1.26004861673317
14/04/2009;3.47680148768015;5.1374269005848;3.98308270676692;2.79441568627451;0.676759310635521;0.872892114887135;1.24419623922001
15/04/2009;3.51073919107392;5.1483918128655;3.98997493734336;2.79545098039216;0.681909869855051;0.879890035953828;1.2558757837998
16/04/2009;3.56452812645281;5.11038011695906;3.97117794486216;2.74729411764706;0.697507434843005;0.897599698614498;1.29746869967664
17/04/2009;3.58647140864714;5.04459064327485;3.94110275689223;2.72564705882353;0.710953903351585;0.910017228648782;1.31582385072085
20/04/2009;3.44621106462111;5.09722222222222;3.96491228070176;2.77490196078431;0.676095903685885;0.869177126917713;1.24192173753304
21/04/2009;3.50743840074384;5.05701754385965;3.94486215538847;2.77270588235294;0.693578452185252;0.889115579349932;1.26498754269869
22/04/2009;3.46276150627615;5.01608187134503;3.92919799498747;2.79137254901961;0.690331935381197;0.881289645035359;1.24052287735378
23/04/2009;3.5115760111576;5.03947368421052;3.93421052631579;2.83701960784314;0.696814038767566;0.892574504508286;1.23776938356351
24/04/2009;3.58521617852162;5;3.91729323308271;2.86494117647059;0.717043235704324;0.91522793040955;1.25141004917189
27/04/2009;3.54509530450953;5.03216374269006;3.94172932330827;2.84392156862745;0.704487271436525;0.899375632808331;1.24655171352721
28/04/2009;3.52440725244073;4.98245614035088;3.92105263157895;2.80276078431373;0.707363427426484;0.898842118072131;1.25747701058394
29/04/2009;3.59595536959554;4.94005847953216;3.90350877192982;2.81725490196079;0.727917571116705;0.921211038503127;1.27640398002069
